time,SLV
2024-10-03 11:00:00+00:00,28.69
2024-10-03 12:00:00+00:00,28.8
2024-10-03 13:00:00+00:00,28.77
2024-10-03 13:30:00+00:00,28.969900131225586
2024-10-03 14:30:00+00:00,29.06999969482422
2024-10-03 15:30:00+00:00,29.149900436401367
2024-10-03 16:30:00+00:00,29.309999465942383
2024-10-03 17:30:00+00:00,29.28689956665039
2024-10-03 18:30:00+00:00,29.274999618530273
2024-10-03 19:30:00+00:00,29.219999313354492
2024-10-03 20:00:00+00:00,29.205
2024-10-03 21:00:00+00:00,29.24
2024-10-03 22:00:00+00:00,29.22
2024-10-03 23:00:00+00:00,29.23
2024-10-04 08:00:00+00:00,29.21
2024-10-04 09:00:00+00:00,29.19
2024-10-04 10:00:00+00:00,29.25
2024-10-04 11:00:00+00:00,29.29
2024-10-04 12:00:00+00:00,29.18
2024-10-04 13:00:00+00:00,29.1695
2024-10-04 13:30:00+00:00,29.045000076293945
2024-10-04 14:30:00+00:00,29.575000762939453
2024-10-04 15:30:00+00:00,29.530000686645508
2024-10-04 16:30:00+00:00,29.34510040283203
2024-10-04 17:30:00+00:00,29.350000381469727
2024-10-04 18:30:00+00:00,29.381500244140625
2024-10-04 19:30:00+00:00,29.363000869750977
2024-10-04 20:00:00+00:00,29.37
2024-10-04 21:00:00+00:00,29.4
2024-10-04 22:00:00+00:00,29.41
2024-10-04 23:00:00+00:00,29.3599
2024-10-07 08:00:00+00:00,29.14
2024-10-07 09:00:00+00:00,29.07
2024-10-07 10:00:00+00:00,29.12
2024-10-07 11:00:00+00:00,29.15
2024-10-07 12:00:00+00:00,28.96
2024-10-07 13:00:00+00:00,28.94
2024-10-07 13:30:00+00:00,28.959999084472656
2024-10-07 14:30:00+00:00,28.8799991607666
2024-10-07 15:30:00+00:00,28.936500549316406
2024-10-07 16:30:00+00:00,28.969999313354492
2024-10-07 17:30:00+00:00,28.940000534057617
2024-10-07 18:30:00+00:00,28.915000915527344
2024-10-07 19:30:00+00:00,28.93000030517578
2024-10-07 20:00:00+00:00,28.9
2024-10-07 21:00:00+00:00,28.9037
2024-10-07 22:00:00+00:00,28.85
2024-10-07 23:00:00+00:00,28.87
2024-10-08 08:00:00+00:00,28.39
2024-10-08 09:00:00+00:00,28.48
2024-10-08 10:00:00+00:00,28.46
2024-10-08 11:00:00+00:00,28.58
2024-10-08 12:00:00+00:00,28.58
2024-10-08 13:00:00+00:00,28.42
2024-10-08 13:30:00+00:00,27.899999618530273
2024-10-08 14:30:00+00:00,27.579999923706055
2024-10-08 15:30:00+00:00,27.655000686645508
2024-10-08 16:30:00+00:00,27.700000762939453
2024-10-08 17:30:00+00:00,27.774999618530273
2024-10-08 18:30:00+00:00,27.774999618530273
2024-10-08 19:30:00+00:00,27.989999771118164
2024-10-08 20:00:00+00:00,27.98
2024-10-08 21:00:00+00:00,27.98
2024-10-08 22:00:00+00:00,28.02
2024-10-08 23:00:00+00:00,27.99
2024-10-09 08:00:00+00:00,27.86
2024-10-09 09:00:00+00:00,27.98
2024-10-09 10:00:00+00:00,27.95
2024-10-09 11:00:00+00:00,28.06
2024-10-09 12:00:00+00:00,27.93
2024-10-09 13:00:00+00:00,27.77
2024-10-09 13:30:00+00:00,27.715099334716797
2024-10-09 14:30:00+00:00,27.889999389648438
2024-10-09 15:30:00+00:00,27.770000457763672
2024-10-09 16:30:00+00:00,27.739999771118164
2024-10-09 17:30:00+00:00,27.77989959716797
2024-10-09 18:30:00+00:00,27.77716064453125
2024-10-09 19:30:00+00:00,27.854999542236328
2024-10-09 20:00:00+00:00,27.8
2024-10-09 21:00:00+00:00,27.81
2024-10-09 22:00:00+00:00,27.79
2024-10-09 23:00:00+00:00,27.81
2024-10-10 08:00:00+00:00,27.84
2024-10-10 09:00:00+00:00,27.9
2024-10-10 10:00:00+00:00,27.92
2024-10-10 11:00:00+00:00,27.9
2024-10-10 12:00:00+00:00,27.87
2024-10-10 13:00:00+00:00,27.96
2024-10-10 13:30:00+00:00,28.18000030517578
2024-10-10 14:30:00+00:00,28.135000228881836
2024-10-10 15:30:00+00:00,28.350099563598633
2024-10-10 16:30:00+00:00,28.280000686645508
2024-10-10 17:30:00+00:00,28.31410026550293
2024-10-10 18:30:00+00:00,28.387300491333008
2024-10-10 19:30:00+00:00,28.3799991607666
2024-10-10 20:00:00+00:00,28.41
2024-10-10 21:00:00+00:00,28.39
2024-10-10 22:00:00+00:00,28.36
2024-10-10 23:00:00+00:00,28.38
2024-10-11 08:00:00+00:00,28.45
2024-10-11 09:00:00+00:00,28.38
2024-10-11 10:00:00+00:00,28.4
2024-10-11 11:00:00+00:00,28.41
2024-10-11 12:00:00+00:00,28.5692
2024-10-11 13:00:00+00:00,28.65
2024-10-11 13:30:00+00:00,28.780000686645508
2024-10-11 14:30:00+00:00,28.796411514282227
2024-10-11 15:30:00+00:00,28.809999465942383
2024-10-11 16:30:00+00:00,28.755199432373047
2024-10-11 17:30:00+00:00,28.735000610351562
2024-10-11 18:30:00+00:00,28.813499450683594
2024-10-11 19:30:00+00:00,28.795000076293945
2024-10-11 20:00:00+00:00,28.76
2024-10-11 21:00:00+00:00,28.7615
2024-10-11 22:00:00+00:00,28.76
2024-10-11 23:00:00+00:00,28.79
2024-10-14 08:00:00+00:00,28.7
2024-10-14 09:00:00+00:00,28.71
2024-10-14 10:00:00+00:00,28.59
2024-10-14 11:00:00+00:00,28.42
2024-10-14 12:00:00+00:00,28.4799
2024-10-14 13:00:00+00:00,28.39
2024-10-14 13:30:00+00:00,28.540000915527344
2024-10-14 14:30:00+00:00,28.309999465942383
2024-10-14 15:30:00+00:00,28.389999389648438
2024-10-14 16:30:00+00:00,28.389999389648438
2024-10-14 17:30:00+00:00,28.475000381469727
2024-10-14 18:30:00+00:00,28.454999923706055
2024-10-14 19:30:00+00:00,28.53499984741211
2024-10-14 20:00:00+00:00,28.46
2024-10-14 21:00:00+00:00,28.5
2024-10-14 22:00:00+00:00,28.51
2024-10-14 23:00:00+00:00,28.49
2024-10-15 08:00:00+00:00,28.36
2024-10-15 09:00:00+00:00,28.4
2024-10-15 10:00:00+00:00,28.44
2024-10-15 11:00:00+00:00,28.39
2024-10-15 12:00:00+00:00,28.5
2024-10-15 13:00:00+00:00,28.4
2024-10-15 13:30:00+00:00,28.777799606323242
2024-10-15 14:30:00+00:00,28.760000228881836
2024-10-15 15:30:00+00:00,28.799999237060547
2024-10-15 16:30:00+00:00,28.7549991607666
2024-10-15 17:30:00+00:00,28.78499984741211
2024-10-15 18:30:00+00:00,28.791099548339844
2024-10-15 19:30:00+00:00,28.719999313354492
2024-10-15 20:00:00+00:00,28.7299
2024-10-15 21:00:00+00:00,28.72
2024-10-15 22:00:00+00:00,28.71
2024-10-15 23:00:00+00:00,28.7
2024-10-16 08:00:00+00:00,29.01
2024-10-16 09:00:00+00:00,29.05
2024-10-16 10:00:00+00:00,29.05
2024-10-16 11:00:00+00:00,29.05
2024-10-16 12:00:00+00:00,29.095
2024-10-16 13:00:00+00:00,29.11
2024-10-16 13:30:00+00:00,29.229999542236328
2024-10-16 14:30:00+00:00,29.0049991607666
2024-10-16 15:30:00+00:00,28.854999542236328
2024-10-16 16:30:00+00:00,28.959999084472656
2024-10-16 17:30:00+00:00,28.950000762939453
2024-10-16 18:30:00+00:00,28.93000030517578
2024-10-16 19:30:00+00:00,28.920000076293945
2024-10-16 20:00:00+00:00,28.89
2024-10-16 21:00:00+00:00,28.89
2024-10-16 22:00:00+00:00,28.9101
2024-10-16 23:00:00+00:00,28.92
2024-10-17 08:00:00+00:00,28.82
2024-10-17 09:00:00+00:00,28.76
2024-10-17 10:00:00+00:00,28.93
2024-10-17 11:00:00+00:00,29.04
2024-10-17 12:00:00+00:00,28.99
2024-10-17 13:00:00+00:00,28.89
2024-10-17 13:30:00+00:00,28.8799991607666
2024-10-17 14:30:00+00:00,28.940000534057617
2024-10-17 15:30:00+00:00,28.75
2024-10-17 16:30:00+00:00,28.79990005493164
2024-10-17 17:30:00+00:00,28.895000457763672
2024-10-17 18:30:00+00:00,28.899999618530273
2024-10-17 19:30:00+00:00,28.889999389648438
2024-10-17 20:00:00+00:00,28.9
2024-10-17 21:00:00+00:00,28.91
2024-10-17 22:00:00+00:00,28.9
2024-10-17 23:00:00+00:00,28.97
2024-10-18 08:00:00+00:00,29.16
2024-10-18 09:00:00+00:00,29.28
2024-10-18 10:00:00+00:00,29.29
2024-10-18 11:00:00+00:00,29.22
2024-10-18 12:00:00+00:00,29.45
2024-10-18 13:00:00+00:00,29.44
2024-10-18 13:30:00+00:00,29.645000457763672
2024-10-18 14:30:00+00:00,29.719999313354492
2024-10-18 15:30:00+00:00,29.895000457763672
2024-10-18 16:30:00+00:00,30.145000457763672
2024-10-18 17:30:00+00:00,30.424999237060547
2024-10-18 18:30:00+00:00,30.704999923706055
2024-10-18 19:30:00+00:00,30.649999618530273
2024-10-18 20:00:00+00:00,30.73
2024-10-18 21:00:00+00:00,30.77
2024-10-18 22:00:00+00:00,30.77
2024-10-18 23:00:00+00:00,30.78
2024-10-21 08:00:00+00:00,31.06
2024-10-21 09:00:00+00:00,31.02
2024-10-21 10:00:00+00:00,30.98
2024-10-21 11:00:00+00:00,31.05
2024-10-21 12:00:00+00:00,31.02
2024-10-21 13:00:00+00:00,31.17
2024-10-21 13:30:00+00:00,30.90999984741211
2024-10-21 14:30:00+00:00,30.665000915527344
2024-10-21 15:30:00+00:00,30.78499984741211
2024-10-21 16:30:00+00:00,30.895000457763672
2024-10-21 17:30:00+00:00,30.81999969482422
2024-10-21 18:30:00+00:00,30.780000686645508
2024-10-21 19:30:00+00:00,30.844999313354492
2024-10-21 20:00:00+00:00,30.81
2024-10-21 21:00:00+00:00,30.82
2024-10-21 22:00:00+00:00,30.86
2024-10-21 23:00:00+00:00,30.88
2024-10-22 08:00:00+00:00,31.2
2024-10-22 09:00:00+00:00,31.18
2024-10-22 10:00:00+00:00,31.23
2024-10-22 11:00:00+00:00,31.34
2024-10-22 12:00:00+00:00,31.45
2024-10-22 13:00:00+00:00,31.3797
2024-10-22 13:30:00+00:00,31.3700008392334
2024-10-22 14:30:00+00:00,31.610000610351562
2024-10-22 15:30:00+00:00,31.680700302124023
2024-10-22 16:30:00+00:00,31.729999542236328
2024-10-22 17:30:00+00:00,31.684999465942383
2024-10-22 18:30:00+00:00,31.68000030517578
2024-10-22 19:30:00+00:00,31.735000610351562
2024-10-22 20:00:00+00:00,31.78
2024-10-22 21:00:00+00:00,31.82
2024-10-22 22:00:00+00:00,31.73
2024-10-22 23:00:00+00:00,31.67
2024-10-23 08:00:00+00:00,31.63
2024-10-23 09:00:00+00:00,31.58
2024-10-23 10:00:00+00:00,31.57
2024-10-23 11:00:00+00:00,31.53
2024-10-23 12:00:00+00:00,31.37
2024-10-23 13:00:00+00:00,31.09
2024-10-23 13:30:00+00:00,30.69499969482422
2024-10-23 14:30:00+00:00,30.609899520874023
2024-10-23 15:30:00+00:00,30.724199295043945
2024-10-23 16:30:00+00:00,30.68000030517578
2024-10-23 17:30:00+00:00,30.559999465942383
2024-10-23 18:30:00+00:00,30.635000228881836
2024-10-23 19:30:00+00:00,30.700000762939453
2024-10-23 20:00:00+00:00,30.73
2024-10-23 21:00:00+00:00,30.7492
2024-10-23 22:00:00+00:00,30.77
2024-10-23 23:00:00+00:00,30.8201
2024-10-24 08:00:00+00:00,31.23
2024-10-24 09:00:00+00:00,31.24
2024-10-24 10:00:00+00:00,31.2
2024-10-24 11:00:00+00:00,31.06
2024-10-24 12:00:00+00:00,31.0415
2024-10-24 13:00:00+00:00,31.06
2024-10-24 13:30:00+00:00,30.6200008392334
2024-10-24 14:30:00+00:00,30.674999237060547
2024-10-24 15:30:00+00:00,30.43600082397461
2024-10-24 16:30:00+00:00,30.684999465942383
2024-10-24 17:30:00+00:00,30.719999313354492
2024-10-24 18:30:00+00:00,30.674999237060547
2024-10-24 19:30:00+00:00,30.670000076293945
2024-10-24 20:00:00+00:00,30.7001
2024-10-24 21:00:00+00:00,30.715
2024-10-24 22:00:00+00:00,30.6798
2024-10-24 23:00:00+00:00,30.7
2024-10-25 08:00:00+00:00,30.39
2024-10-25 09:00:00+00:00,30.26
2024-10-25 10:00:00+00:00,30.18
2024-10-25 11:00:00+00:00,30.36
2024-10-25 12:00:00+00:00,30.39
2024-10-25 13:00:00+00:00,30.5
2024-10-25 13:30:00+00:00,30.78380012512207
2024-10-25 14:30:00+00:00,31.0
2024-10-25 15:30:00+00:00,30.71820068359375
2024-10-25 16:30:00+00:00,30.659799575805664
2024-10-25 17:30:00+00:00,30.690000534057617
2024-10-25 18:30:00+00:00,30.649900436401367
2024-10-25 19:30:00+00:00,30.6299991607666
2024-10-25 20:00:00+00:00,30.73
2024-10-25 21:00:00+00:00,30.74
2024-10-25 22:00:00+00:00,30.73
2024-10-25 23:00:00+00:00,30.95
2024-10-28 08:00:00+00:00,30.61
2024-10-28 09:00:00+00:00,30.4
2024-10-28 10:00:00+00:00,30.44
2024-10-28 11:00:00+00:00,30.45
2024-10-28 12:00:00+00:00,30.5
2024-10-28 13:00:00+00:00,30.66
2024-10-28 13:30:00+00:00,30.729999542236328
2024-10-28 14:30:00+00:00,30.864999771118164
2024-10-28 15:30:00+00:00,30.856700897216797
2024-10-28 16:30:00+00:00,30.81999969482422
2024-10-28 17:30:00+00:00,30.640300750732422
2024-10-28 18:30:00+00:00,30.729999542236328
2024-10-28 19:30:00+00:00,30.729999542236328
2024-10-28 20:00:00+00:00,30.71
2024-10-28 21:00:00+00:00,30.725
2024-10-28 22:00:00+00:00,30.65
2024-10-28 23:00:00+00:00,30.74
2024-10-29 08:00:00+00:00,30.91
2024-10-29 09:00:00+00:00,31.16
2024-10-29 10:00:00+00:00,31.05
2024-10-29 11:00:00+00:00,31.05
2024-10-29 12:00:00+00:00,31.15
2024-10-29 13:00:00+00:00,31.25
2024-10-29 13:30:00+00:00,31.420000076293945
2024-10-29 14:30:00+00:00,31.070100784301758
2024-10-29 15:30:00+00:00,31.25
2024-10-29 16:30:00+00:00,31.249900817871094
2024-10-29 17:30:00+00:00,31.350000381469727
2024-10-29 18:30:00+00:00,31.409900665283203
2024-10-29 19:30:00+00:00,31.395000457763672
2024-10-29 20:00:00+00:00,31.42
2024-10-29 21:00:00+00:00,31.43
2024-10-29 22:00:00+00:00,31.43
2024-10-29 23:00:00+00:00,31.44
2024-10-30 08:00:00+00:00,31.2
2024-10-30 09:00:00+00:00,31.16
2024-10-30 10:00:00+00:00,31.24
2024-10-30 11:00:00+00:00,31.11
2024-10-30 12:00:00+00:00,31.07
2024-10-30 13:00:00+00:00,31.06
2024-10-30 13:30:00+00:00,30.799999237060547
2024-10-30 14:30:00+00:00,30.829999923706055
2024-10-30 15:30:00+00:00,30.860000610351562
2024-10-30 16:30:00+00:00,30.90999984741211
2024-10-30 17:30:00+00:00,30.93000030517578
2024-10-30 18:30:00+00:00,30.844999313354492
2024-10-30 19:30:00+00:00,30.799999237060547
2024-10-30 20:00:00+00:00,30.79
2024-10-30 21:00:00+00:00,30.81
2024-10-30 22:00:00+00:00,30.7701
2024-10-30 23:00:00+00:00,30.76
2024-10-31 08:00:00+00:00,30.57
2024-10-31 09:00:00+00:00,30.62
2024-10-31 10:00:00+00:00,30.52
2024-10-31 11:00:00+00:00,30.54
2024-10-31 12:00:00+00:00,30.5702
2024-10-31 13:00:00+00:00,30.39
2024-10-31 13:30:00+00:00,29.850000381469727
2024-10-31 14:30:00+00:00,29.760000228881836
2024-10-31 15:30:00+00:00,29.790000915527344
2024-10-31 16:30:00+00:00,29.7549991607666
2024-10-31 17:30:00+00:00,29.780000686645508
2024-10-31 18:30:00+00:00,29.823923110961914
2024-10-31 19:30:00+00:00,29.799999237060547
2024-10-31 20:00:00+00:00,29.77
2024-10-31 21:00:00+00:00,29.7897
2024-10-31 22:00:00+00:00,29.78
2024-10-31 23:00:00+00:00,29.7617
2024-11-01 08:00:00+00:00,29.95
2024-11-01 09:00:00+00:00,29.96
2024-11-01 10:00:00+00:00,29.89
2024-11-01 11:00:00+00:00,29.94
2024-11-01 12:00:00+00:00,29.89
2024-11-01 13:00:00+00:00,30.1501
2024-11-01 13:30:00+00:00,29.885000228881836
2024-11-01 14:30:00+00:00,29.91990089416504
2024-11-01 15:30:00+00:00,29.709999084472656
2024-11-01 16:30:00+00:00,29.674999237060547
2024-11-01 17:30:00+00:00,29.56999969482422
2024-11-01 18:30:00+00:00,29.510000228881836
2024-11-01 19:30:00+00:00,29.530000686645508
2024-11-01 20:00:00+00:00,29.59
2024-11-01 21:00:00+00:00,29.54
2024-11-01 22:00:00+00:00,29.58
2024-11-01 23:00:00+00:00,29.62
2024-11-04 09:00:00+00:00,29.89
2024-11-04 10:00:00+00:00,29.86
2024-11-04 11:00:00+00:00,29.83
2024-11-04 12:00:00+00:00,29.9
2024-11-04 13:00:00+00:00,29.7407
2024-11-04 14:00:00+00:00,29.89
2024-11-04 14:30:00+00:00,29.65999984741211
2024-11-04 15:30:00+00:00,29.625
2024-11-04 16:30:00+00:00,29.559799194335938
2024-11-04 17:30:00+00:00,29.596399307250977
2024-11-04 18:30:00+00:00,29.59000015258789
2024-11-04 19:30:00+00:00,29.65999984741211
2024-11-04 20:30:00+00:00,29.628999710083008
2024-11-04 21:00:00+00:00,29.58
2024-11-04 22:00:00+00:00,29.59
2024-11-04 23:00:00+00:00,29.5492
2024-11-05 09:00:00+00:00,29.76
2024-11-05 10:00:00+00:00,29.72
2024-11-05 11:00:00+00:00,29.78
2024-11-05 12:00:00+00:00,29.72
2024-11-05 13:00:00+00:00,29.86
2024-11-05 14:00:00+00:00,29.9
2024-11-05 14:30:00+00:00,29.770000457763672
2024-11-05 15:30:00+00:00,29.771299362182617
2024-11-05 16:30:00+00:00,29.805099487304688
2024-11-05 17:30:00+00:00,29.764999389648438
2024-11-05 18:30:00+00:00,29.735000610351562
2024-11-05 19:30:00+00:00,29.712499618530273
2024-11-05 20:30:00+00:00,29.75
2024-11-05 21:00:00+00:00,29.77
2024-11-05 22:00:00+00:00,29.8
2024-11-05 23:00:00+00:00,29.81
2024-11-06 09:00:00+00:00,29.41
2024-11-06 10:00:00+00:00,29.44
2024-11-06 11:00:00+00:00,29.17
2024-11-06 12:00:00+00:00,29.0
2024-11-06 13:00:00+00:00,28.5101
2024-11-06 14:00:00+00:00,28.38
2024-11-06 14:30:00+00:00,28.545000076293945
2024-11-06 15:30:00+00:00,28.415000915527344
2024-11-06 16:30:00+00:00,28.420000076293945
2024-11-06 17:30:00+00:00,28.469999313354492
2024-11-06 18:30:00+00:00,28.475000381469727
2024-11-06 19:30:00+00:00,28.360000610351562
2024-11-06 20:30:00+00:00,28.44499969482422
2024-11-06 21:00:00+00:00,28.42
2024-11-06 22:00:00+00:00,28.44
2024-11-06 23:00:00+00:00,28.405
2024-11-07 09:00:00+00:00,28.4
2024-11-07 10:00:00+00:00,28.36
2024-11-07 11:00:00+00:00,28.32
2024-11-07 12:00:00+00:00,28.4
2024-11-07 13:00:00+00:00,28.65
2024-11-07 14:00:00+00:00,28.77
2024-11-07 14:30:00+00:00,29.020000457763672
2024-11-07 15:30:00+00:00,28.829999923706055
2024-11-07 16:30:00+00:00,28.949899673461914
2024-11-07 17:30:00+00:00,28.93000030517578
2024-11-07 18:30:00+00:00,28.875
2024-11-07 19:30:00+00:00,29.26020050048828
2024-11-07 20:30:00+00:00,29.1200008392334
2024-11-07 21:00:00+00:00,29.19
2024-11-07 22:00:00+00:00,29.18
2024-11-07 23:00:00+00:00,29.18
2024-11-08 09:00:00+00:00,28.74
2024-11-08 10:00:00+00:00,28.65
2024-11-08 11:00:00+00:00,28.69
2024-11-08 12:00:00+00:00,28.64
2024-11-08 13:00:00+00:00,28.8697
2024-11-08 14:00:00+00:00,29.03
2024-11-08 14:30:00+00:00,28.65999984741211
2024-11-08 15:30:00+00:00,28.604999542236328
2024-11-08 16:30:00+00:00,28.559900283813477
2024-11-08 17:30:00+00:00,28.559999465942383
2024-11-08 18:30:00+00:00,28.459999084472656
2024-11-08 19:30:00+00:00,28.530000686645508
2024-11-08 20:30:00+00:00,28.485000610351562
2024-11-08 21:00:00+00:00,28.54
2024-11-08 22:00:00+00:00,28.5
2024-11-08 23:00:00+00:00,28.52
2024-11-11 09:00:00+00:00,28.48
2024-11-11 10:00:00+00:00,28.7
2024-11-11 11:00:00+00:00,28.59
2024-11-11 12:00:00+00:00,28.48
2024-11-11 13:00:00+00:00,28.24
2024-11-11 14:00:00+00:00,28.01
2024-11-11 14:30:00+00:00,27.84000015258789
2024-11-11 15:30:00+00:00,27.78219985961914
2024-11-11 16:30:00+00:00,27.800100326538086
2024-11-11 17:30:00+00:00,27.845699310302734
2024-11-11 18:30:00+00:00,27.898000717163086
2024-11-11 19:30:00+00:00,27.954999923706055
2024-11-11 20:30:00+00:00,27.979999542236328
2024-11-11 21:00:00+00:00,27.96
2024-11-11 22:00:00+00:00,27.96
2024-11-11 23:00:00+00:00,27.99
2024-11-12 09:00:00+00:00,27.57
2024-11-12 10:00:00+00:00,27.62
2024-11-12 11:00:00+00:00,27.63
2024-11-12 12:00:00+00:00,27.75
2024-11-12 13:00:00+00:00,27.9303
2024-11-12 14:00:00+00:00,28.005
2024-11-12 14:30:00+00:00,27.89109992980957
2024-11-12 15:30:00+00:00,27.915000915527344
2024-11-12 16:30:00+00:00,27.825000762939453
2024-11-12 17:30:00+00:00,27.969999313354492
2024-11-12 18:30:00+00:00,28.0
2024-11-12 19:30:00+00:00,27.985000610351562
2024-11-12 20:30:00+00:00,28.059999465942383
2024-11-12 21:00:00+00:00,28.0
2024-11-12 22:00:00+00:00,28.02
2024-11-12 23:00:00+00:00,27.98
2024-11-13 09:00:00+00:00,28.22
2024-11-13 10:00:00+00:00,28.21
2024-11-13 11:00:00+00:00,28.17
2024-11-13 12:00:00+00:00,28.18
2024-11-13 13:00:00+00:00,28.11
2024-11-13 14:00:00+00:00,28.2899
2024-11-13 14:30:00+00:00,27.90999984741211
2024-11-13 15:30:00+00:00,27.986326217651367
2024-11-13 16:30:00+00:00,27.770000457763672
2024-11-13 17:30:00+00:00,27.829999923706055
2024-11-13 18:30:00+00:00,27.899999618530273
2024-11-13 19:30:00+00:00,27.674999237060547
2024-11-13 20:30:00+00:00,27.610000610351562
2024-11-13 21:00:00+00:00,27.62
2024-11-13 22:00:00+00:00,27.63
2024-11-13 23:00:00+00:00,27.57
2024-11-14 09:00:00+00:00,27.17
2024-11-14 10:00:00+00:00,27.19
2024-11-14 11:00:00+00:00,27.14
2024-11-14 12:00:00+00:00,27.34
2024-11-14 13:00:00+00:00,27.45
2024-11-14 14:00:00+00:00,27.5
2024-11-14 14:30:00+00:00,27.735000610351562
2024-11-14 15:30:00+00:00,27.78499984741211
2024-11-14 16:30:00+00:00,27.770000457763672
2024-11-14 17:30:00+00:00,27.764999389648438
2024-11-14 18:30:00+00:00,27.899999618530273
2024-11-14 19:30:00+00:00,27.829999923706055
2024-11-14 20:30:00+00:00,27.799999237060547
2024-11-14 21:00:00+00:00,27.74
2024-11-14 22:00:00+00:00,27.75
2024-11-14 23:00:00+00:00,27.68
2024-11-15 09:00:00+00:00,27.69
2024-11-15 10:00:00+00:00,27.76
2024-11-15 11:00:00+00:00,27.96
2024-11-15 12:00:00+00:00,27.92
2024-11-15 13:00:00+00:00,27.91
2024-11-15 14:00:00+00:00,27.98
2024-11-15 14:30:00+00:00,27.834999084472656
2024-11-15 15:30:00+00:00,27.689800262451172
2024-11-15 16:30:00+00:00,27.65999984741211
2024-11-15 17:30:00+00:00,27.68000030517578
2024-11-15 18:30:00+00:00,27.594999313354492
2024-11-15 19:30:00+00:00,27.520000457763672
2024-11-15 20:30:00+00:00,27.565000534057617
2024-11-15 21:00:00+00:00,27.58
2024-11-15 22:00:00+00:00,27.6
2024-11-15 23:00:00+00:00,27.58
2024-11-18 09:00:00+00:00,27.97
2024-11-18 10:00:00+00:00,28.0
2024-11-18 11:00:00+00:00,28.05
2024-11-18 12:00:00+00:00,27.99
2024-11-18 13:00:00+00:00,28.18
2024-11-18 14:00:00+00:00,28.22
2024-11-18 14:30:00+00:00,28.475000381469727
2024-11-18 15:30:00+00:00,28.392099380493164
2024-11-18 16:30:00+00:00,28.406200408935547
2024-11-18 17:30:00+00:00,28.344999313354492
2024-11-18 18:30:00+00:00,28.31999969482422
2024-11-18 19:30:00+00:00,28.397016525268555
2024-11-18 20:30:00+00:00,28.375
2024-11-18 21:00:00+00:00,28.42
2024-11-18 22:00:00+00:00,28.4499
2024-11-18 23:00:00+00:00,28.4091
2024-11-19 09:00:00+00:00,28.64
2024-11-19 10:00:00+00:00,28.64
2024-11-19 11:00:00+00:00,28.565
2024-11-19 12:00:00+00:00,28.57
2024-11-19 13:00:00+00:00,28.45
2024-11-19 14:00:00+00:00,28.5
2024-11-19 14:30:00+00:00,28.42009925842285
2024-11-19 15:30:00+00:00,28.364999771118164
2024-11-19 16:30:00+00:00,28.479999542236328
2024-11-19 17:30:00+00:00,28.389999389648438
2024-11-19 18:30:00+00:00,28.475000381469727
2024-11-19 19:30:00+00:00,28.5049991607666
2024-11-19 20:30:00+00:00,28.4950008392334
2024-11-19 21:00:00+00:00,28.45
2024-11-19 22:00:00+00:00,28.45
2024-11-19 23:00:00+00:00,28.51
2024-11-20 09:00:00+00:00,28.19
2024-11-20 10:00:00+00:00,28.17
2024-11-20 11:00:00+00:00,28.11
2024-11-20 12:00:00+00:00,28.18
2024-11-20 13:00:00+00:00,28.41
2024-11-20 14:00:00+00:00,28.42
2024-11-20 14:30:00+00:00,28.309999465942383
2024-11-20 15:30:00+00:00,28.353500366210938
2024-11-20 16:30:00+00:00,28.305999755859375
2024-11-20 17:30:00+00:00,28.204999923706055
2024-11-20 18:30:00+00:00,28.149999618530273
2024-11-20 19:30:00+00:00,28.094999313354492
2024-11-20 20:30:00+00:00,28.114999771118164
2024-11-20 21:00:00+00:00,28.115
2024-11-20 22:00:00+00:00,28.14
2024-11-20 23:00:00+00:00,28.1801
2024-11-21 09:00:00+00:00,28.25
2024-11-21 10:00:00+00:00,28.28
2024-11-21 11:00:00+00:00,28.34
2024-11-21 12:00:00+00:00,28.31
2024-11-21 13:00:00+00:00,28.25
2024-11-21 14:00:00+00:00,28.31
2024-11-21 14:30:00+00:00,28.09000015258789
2024-11-21 15:30:00+00:00,28.099899291992188
2024-11-21 16:30:00+00:00,28.014999389648438
2024-11-21 17:30:00+00:00,28.120100021362305
2024-11-21 18:30:00+00:00,28.114999771118164
2024-11-21 19:30:00+00:00,28.060100555419922
2024-11-21 20:30:00+00:00,28.049999237060547
2024-11-21 21:00:00+00:00,28.05
2024-11-21 22:00:00+00:00,28.0305
2024-11-21 23:00:00+00:00,28.04
2024-11-22 09:00:00+00:00,28.42
2024-11-22 10:00:00+00:00,28.55
2024-11-22 11:00:00+00:00,28.57
2024-11-22 12:00:00+00:00,28.51
2024-11-22 13:00:00+00:00,28.33
2024-11-22 14:00:00+00:00,28.32
2024-11-22 14:30:00+00:00,28.5
2024-11-22 15:30:00+00:00,28.395000457763672
2024-11-22 16:30:00+00:00,28.489999771118164
2024-11-22 17:30:00+00:00,28.5
2024-11-22 18:30:00+00:00,28.50510025024414
2024-11-22 19:30:00+00:00,28.485000610351562
2024-11-22 20:30:00+00:00,28.459999084472656
2024-11-22 21:00:00+00:00,28.5598
2024-11-22 22:00:00+00:00,28.55
2024-11-22 23:00:00+00:00,28.55
2024-11-25 09:00:00+00:00,28.08
2024-11-25 10:00:00+00:00,27.99
2024-11-25 11:00:00+00:00,28.08
2024-11-25 12:00:00+00:00,28.02
2024-11-25 13:00:00+00:00,28.08
2024-11-25 14:00:00+00:00,27.83
